status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4,engagement_score,engagement_level,hour,dayofweek
287,link,2017-04-26 00:11:00,33,1,1,33,0,0,0,0,0,,,,,38,medium,0,2
288,photo,2017-04-22 01:20:00,252,5,0,239,9,4,0,0,0,,,,,262,high,1,5
289,photo,2017-04-21 09:05:00,287,0,0,286,0,1,0,0,0,,,,,287,high,9,4
290,photo,2017-04-20 07:34:00,264,8,3,257,5,2,0,0,0,,,,,289,high,7,3
291,photo,2017-04-20 06:12:00,152,5,1,148,3,1,0,0,0,,,,,165,medium,6,3
292,photo,2017-04-20 06:03:00,61,5,0,57,3,1,0,0,0,,,,,71,medium,6,3
293,video,2017-04-20 05:58:00,172,7,7,163,6,2,1,0,0,,,,,207,medium,5,3
294,video,2017-04-20 02:36:00,616,523,21,459,125,21,8,0,1,,,,,1725,high,2,3
295,photo,2017-04-19 09:17:00,188,0,0,184,4,0,0,0,0,,,,,188,medium,9,2
296,video,2017-04-19 08:02:00,593,309,23,484,99,1,4,4,1,,,,,1280,high,8,2
297,photo,2017-04-18 01:33:00,189,2,0,182,5,2,0,0,0,,,,,193,medium,1,1
298,photo,2017-04-17 01:41:00,178,5,0,175,3,0,0,0,0,,,,,188,medium,1,0
299,photo,2017-04-14 09:19:00,318,7,0,313,4,1,0,0,0,,,,,332,high,9,4
300,photo,2017-04-12 22:27:00,362,9,0,352,7,3,0,0,0,,,,,380,high,22,2
301,photo,2017-04-12 00:17:00,48,6,0,48,0,0,0,0,0,,,,,60,medium,0,2
302,photo,2017-04-12 00:15:00,248,1,0,244,3,1,0,0,0,,,,,250,high,0,2
303,photo,2017-04-11 05:11:00,520,2,0,509,11,0,0,0,0,,,,,524,high,5,1
304,photo,2017-04-11 01:51:00,97,8,2,94,3,0,0,0,0,,,,,119,medium,1,1
305,photo,2017-04-09 03:51:00,400,16,0,392,6,2,0,0,0,,,,,432,high,3,6
306,photo,2017-04-08 11:38:00,218,0,0,212,6,0,0,0,0,,,,,218,medium,11,5
307,photo,2017-04-08 09:51:00,77,13,4,77,0,0,0,0,0,,,,,115,medium,9,5
308,photo,2017-04-08 01:09:00,204,4,0,198,3,3,0,0,0,,,,,212,medium,1,5
309,photo,2017-04-07 00:08:00,405,6,0,399,6,0,0,0,0,,,,,417,high,0,4
310,photo,2017-04-06 08:24:00,210,0,0,204,6,0,0,0,0,,,,,210,medium,8,3
311,photo,2017-04-05 22:52:00,214,1,0,208,5,1,0,0,0,,,,,216,medium,22,2
312,photo,2017-04-05 06:51:00,374,4,0,360,7,7,0,0,0,,,,,382,high,6,2
313,photo,2017-04-05 06:44:00,457,3,0,444,10,3,0,0,0,,,,,463,high,6,2
314,photo,2017-04-05 06:01:00,215,0,0,205,8,2,0,0,0,,,,,215,medium,6,2
315,video,2017-04-04 20:19:00,7,5,0,7,0,0,0,0,0,,,,,17,low,20,1
316,photo,2017-04-03 09:06:00,38,6,3,38,0,0,0,0,0,,,,,59,medium,9,0
317,photo,2017-04-01 09:13:00,168,1,0,168,0,0,0,0,0,,,,,170,medium,9,5
318,photo,2017-04-01 08:34:00,277,0,0,274,2,1,0,0,0,,,,,277,high,8,5
319,photo,2017-03-31 10:29:00,196,1,0,190,6,0,0,0,0,,,,,198,medium,10,4
320,photo,2017-03-31 04:04:00,100,3,0,99,1,0,0,0,0,,,,,106,medium,4,4
321,photo,2017-03-30 10:11:00,85,4,0,79,4,2,0,0,0,,,,,93,medium,10,3
322,photo,2017-03-29 09:13:00,34,10,6,34,0,0,0,0,0,,,,,72,medium,9,2
323,photo,2017-03-27 07:30:00,41,9,0,39,1,1,0,0,0,,,,,59,medium,7,0
324,photo,2017-03-27 07:28:00,23,5,1,22,1,0,0,0,0,,,,,36,medium,7,0
325,video,2017-03-26 00:47:00,217,24,5,206,10,1,0,0,0,,,,,280,high,0,6
326,photo,2017-03-25 01:22:00,161,9,2,158,3,0,0,0,0,,,,,185,medium,1,5
327,photo,2017-03-24 23:03:00,279,0,0,276,3,0,0,0,0,,,,,279,high,23,4
328,photo,2017-03-23 08:13:00,97,9,3,95,2,0,0,0,0,,,,,124,medium,8,3
329,photo,2017-03-22 21:06:00,489,3,0,480,6,3,0,0,0,,,,,495,high,21,2
330,photo,2017-03-22 04:00:00,245,4,0,242,3,0,0,0,0,,,,,253,high,4,2
331,photo,2017-03-21 08:48:00,270,5,0,268,2,0,0,0,0,,,,,280,high,8,1
332,photo,2017-03-21 05:14:00,166,11,1,165,1,0,0,0,0,,,,,191,medium,5,1
333,video,2017-03-21 01:20:00,121,18,3,110,11,0,0,0,0,,,,,166,medium,1,1
334,photo,2017-03-21 00:24:00,33,9,1,33,0,0,0,0,0,,,,,54,medium,0,1
335,photo,2017-03-21 00:23:00,72,1,0,72,0,0,0,0,0,,,,,74,medium,0,1
336,photo,2017-03-21 00:13:00,174,0,0,173,1,0,0,0,0,,,,,174,medium,0,1
337,photo,2017-03-20 23:19:00,192,0,0,186,3,3,0,0,0,,,,,192,medium,23,0
338,video,2017-03-20 22:50:00,286,61,5,250,30,5,1,0,0,,,,,423,high,22,0
339,photo,2017-03-20 21:46:00,231,0,0,230,0,1,0,0,0,,,,,231,medium,21,0
340,photo,2017-03-20 21:46:00,138,1,0,135,2,1,0,0,0,,,,,140,medium,21,0
341,photo,2017-03-20 04:56:00,104,6,1,102,2,0,0,0,0,,,,,119,medium,4,0
342,photo,2017-03-20 04:43:00,91,10,4,90,0,1,0,0,0,,,,,123,medium,4,0
343,photo,2017-03-19 21:39:00,682,22,0,657,12,13,0,0,0,,,,,726,high,21,6
344,video,2017-03-18 09:09:00,1379,769,69,1131,234,4,4,2,4,,,,,3124,high,9,5
345,photo,2017-03-18 05:10:00,629,16,1,610,16,2,1,0,0,,,,,664,high,5,5
346,video,2017-03-15 05:51:00,58,4,3,58,0,0,0,0,0,,,,,75,medium,5,2
347,photo,2017-03-14 09:10:00,272,9,0,268,2,2,0,0,0,,,,,290,high,9,1
348,photo,2017-03-14 00:42:00,213,2,2,207,6,0,0,0,0,,,,,223,medium,0,1
349,photo,2017-03-13 00:46:00,225,2,0,220,5,0,0,0,0,,,,,229,medium,0,0
350,photo,2017-03-12 23:45:00,463,48,2,450,8,4,1,0,0,,,,,565,high,23,6
351,photo,2017-03-12 02:52:00,285,7,0,276,8,1,0,0,0,,,,,299,high,2,6
352,photo,2017-03-12 01:41:00,526,18,0,512,12,2,0,0,0,,,,,562,high,1,6
353,photo,2017-03-11 23:26:00,418,4,0,406,9,3,0,0,0,,,,,426,high,23,5
354,photo,2017-03-11 08:04:00,515,10,0,505,9,0,1,0,0,,,,,535,high,8,5
355,photo,2017-03-11 08:02:00,377,5,0,365,10,2,0,0,0,,,,,387,high,8,5
356,photo,2017-03-11 03:13:00,1186,37,1,1161,19,6,0,0,0,,,,,1263,high,3,5
357,video,2017-03-09 22:56:00,591,560,49,498,84,3,4,1,1,,,,,1858,high,22,3
358,photo,2017-03-05 10:03:00,424,8,1,411,13,0,0,0,0,,,,,443,high,10,6
359,photo,2017-03-04 12:13:00,119,16,0,105,0,0,0,8,6,,,,,151,medium,12,5
360,photo,2017-03-04 09:33:00,67,9,0,66,1,0,0,0,0,,,,,85,medium,9,5
361,photo,2017-03-04 09:22:00,439,10,3,424,15,0,0,0,0,,,,,468,high,9,5
362,status,2017-03-04 09:22:00,1043,117,24,984,58,1,0,0,0,,,,,1349,high,9,5
363,photo,2017-03-04 09:17:00,690,10,0,667,21,2,0,0,0,,,,,710,high,9,5
364,status,2017-03-02 00:52:00,84,7,1,84,0,0,0,0,0,,,,,101,medium,0,3
365,photo,2017-03-01 01:27:00,491,16,0,478,11,2,0,0,0,,,,,523,high,1,2
366,photo,2017-02-28 02:45:00,63,1,0,61,0,2,0,0,0,,,,,65,medium,2,1
367,link,2017-02-27 10:53:00,46,3,1,46,0,0,0,0,0,,,,,55,medium,10,0
368,photo,2017-02-24 09:12:00,320,17,0,309,9,1,1,0,0,,,,,354,high,9,4
369,video,2017-02-22 02:51:00,51,8,6,51,0,0,0,0,0,,,,,85,medium,2,2
370,photo,2017-02-20 01:13:00,85,9,2,83,2,0,0,0,0,,,,,109,medium,1,0
371,photo,2017-02-20 01:02:00,99,13,0,98,1,0,0,0,0,,,,,125,medium,1,0
372,photo,2017-02-17 22:28:00,213,13,1,212,1,0,0,0,0,,,,,242,medium,22,4
373,photo,2017-02-16 05:37:00,156,12,0,154,2,0,0,0,0,,,,,180,medium,5,3
374,video,2017-02-15 09:11:00,204,128,4,184,17,0,2,1,0,,,,,472,high,9,2
375,photo,2017-02-15 03:08:00,246,8,0,241,3,2,0,0,0,,,,,262,high,3,2
376,photo,2017-02-14 07:41:00,225,2,0,219,6,0,0,0,0,,,,,229,medium,7,1
377,video,2017-02-14 04:01:00,256,427,30,191,62,1,2,0,0,,,,,1200,high,4,1
378,photo,2017-02-14 00:17:00,146,1,0,142,2,2,0,0,0,,,,,148,medium,0,1
379,photo,2017-02-13 01:54:00,212,0,1,206,5,0,1,0,0,,,,,215,medium,1,0
380,photo,2017-02-12 01:05:00,229,3,0,225,4,0,0,0,0,,,,,235,medium,1,6
381,photo,2017-02-11 04:26:00,66,2,0,64,1,1,0,0,0,,,,,70,medium,4,5
382,photo,2017-02-11 04:22:00,158,0,0,157,1,0,0,0,0,,,,,158,medium,4,5
383,photo,2017-02-10 23:58:00,301,7,0,288,6,6,0,1,0,,,,,315,high,23,4
384,video,2017-02-10 22:58:00,88,1,0,87,1,0,0,0,0,,,,,90,medium,22,4
385,video,2017-02-10 22:43:00,148,54,2,126,18,4,0,0,0,,,,,262,high,22,4
386,photo,2017-02-09 23:35:00,398,11,0,390,4,4,0,0,0,,,,,420,high,23,3
387,photo,2017-02-09 03:00:00,89,4,0,86,3,0,0,0,0,,,,,97,medium,3,3
388,photo,2017-02-09 03:00:00,151,0,0,146,3,2,0,0,0,,,,,151,medium,3,3
389,photo,2017-02-08 21:30:00,155,5,0,152,2,0,1,0,0,,,,,165,medium,21,2
390,video,2017-02-08 07:20:00,109,13,0,104,5,0,0,0,0,,,,,135,medium,7,2
391,video,2017-02-07 23:56:00,117,16,0,104,11,2,0,0,0,,,,,149,medium,23,1
392,video,2017-02-07 23:54:00,112,7,0,101,11,0,0,0,0,,,,,126,medium,23,1
393,photo,2017-02-07 23:26:00,132,3,0,123,5,4,0,0,0,,,,,138,medium,23,1
394,photo,2017-02-07 23:25:00,149,3,0,142,5,2,0,0,0,,,,,155,medium,23,1
395,photo,2017-02-07 12:37:00,274,9,0,260,11,2,1,0,0,,,,,292,high,12,1
396,video,2017-02-07 11:54:00,195,95,5,162,30,0,3,0,0,,,,,400,high,11,1
397,video,2017-02-07 01:35:00,138,25,2,125,11,2,0,0,0,,,,,194,medium,1,1
398,video,2017-02-06 09:52:00,627,266,8,519,105,2,0,1,0,,,,,1183,high,9,0
399,photo,2017-02-02 05:18:00,289,23,0,279,7,3,0,0,0,,,,,335,high,5,3
400,photo,2017-02-01 06:25:00,209,10,0,204,4,1,0,0,0,,,,,229,medium,6,2
401,video,2017-02-01 01:49:00,162,75,6,145,16,0,1,0,0,,,,,330,high,1,2
402,photo,2017-01-31 05:46:00,265,11,0,259,6,0,0,0,0,,,,,287,high,5,1
403,photo,2017-01-30 08:20:00,301,10,0,294,6,1,0,0,0,,,,,321,high,8,0
404,photo,2017-01-29 01:43:00,213,5,0,209,4,0,0,0,0,,,,,223,medium,1,6
405,photo,2017-01-29 01:41:00,210,3,0,206,4,0,0,0,0,,,,,216,medium,1,6
406,photo,2017-01-27 21:41:00,408,11,0,393,9,6,0,0,0,,,,,430,high,21,4
407,photo,2017-01-20 08:15:00,223,6,0,215,7,1,0,0,0,,,,,235,medium,8,4
408,photo,2017-01-20 00:05:00,359,4,0,353,5,1,0,0,0,,,,,367,high,0,4
409,photo,2017-01-19 20:31:00,535,2,0,485,27,0,0,23,0,,,,,539,high,20,3
410,photo,2017-01-18 05:09:00,362,10,0,354,8,0,0,0,0,,,,,382,high,5,2
411,video,2017-01-16 08:09:00,266,165,10,215,42,3,4,2,0,,,,,626,high,8,0
412,photo,2017-01-15 09:45:00,156,2,0,151,5,0,0,0,0,,,,,160,medium,9,6
413,video,2017-01-15 04:01:00,110,21,0,102,6,1,1,0,0,,,,,152,medium,4,6
414,video,2017-01-14 22:34:00,446,6148,120,352,80,7,5,0,2,,,,,13102,high,22,5
415,status,2017-01-14 21:23:00,102,1,0,102,0,0,0,0,0,,,,,104,medium,21,5
416,photo,2017-01-14 06:34:00,161,6,0,158,3,0,0,0,0,,,,,173,medium,6,5
417,photo,2017-01-14 05:44:00,279,8,0,273,6,0,0,0,0,,,,,295,high,5,5
418,photo,2017-01-13 04:16:00,288,6,0,281,5,2,0,0,0,,,,,300,high,4,4
419,photo,2017-01-11 23:58:00,230,8,0,221,8,1,0,0,0,,,,,246,medium,23,2
420,photo,2017-01-11 00:23:00,271,12,0,262,6,3,0,0,0,,,,,295,high,0,2
421,photo,2017-01-11 00:21:00,113,2,1,107,3,2,0,1,0,,,,,120,medium,0,2
422,video,2017-01-10 01:40:00,256,103,16,205,47,1,2,0,1,,,,,510,high,1,1
423,photo,2017-01-08 09:15:00,306,4,0,301,3,2,0,0,0,,,,,314,high,9,6
424,photo,2017-01-08 09:03:00,566,10,0,548,4,14,0,0,0,,,,,586,high,9,6
425,photo,2017-01-08 07:44:00,186,1,1,184,0,2,0,0,0,,,,,191,medium,7,6
426,video,2017-01-08 07:40:00,135,9,2,118,10,4,2,1,0,,,,,159,medium,7,6
427,video,2017-01-08 06:30:00,174,195,3,146,18,5,4,1,0,,,,,573,high,6,6
428,video,2017-01-07 23:09:00,171,84,4,159,10,2,0,0,0,,,,,351,high,23,5
429,photo,2017-01-07 05:04:00,373,8,0,365,5,3,0,0,0,,,,,389,high,5,5
430,photo,2017-01-07 01:52:00,403,5,0,392,8,3,0,0,0,,,,,413,high,1,5
431,photo,2017-01-06 05:10:00,139,14,0,138,1,0,0,0,0,,,,,167,medium,5,4
432,photo,2017-01-06 04:29:00,148,16,5,146,1,1,0,0,0,,,,,195,medium,4,4
433,photo,2017-01-03 03:55:00,270,8,0,265,4,1,0,0,0,,,,,286,high,3,1
434,photo,2017-01-02 21:13:00,343,8,0,334,7,1,1,0,0,,,,,359,high,21,0
435,photo,2017-01-02 08:25:00,254,5,0,252,2,0,0,0,0,,,,,264,high,8,0
436,photo,2016-12-31 05:13:00,304,9,6,298,5,1,0,0,0,,,,,340,high,5,5
437,photo,2016-12-30 09:37:00,437,6,0,433,4,0,0,0,0,,,,,449,high,9,4
438,photo,2016-12-29 06:26:00,412,4,2,399,13,0,0,0,0,,,,,426,high,6,3
439,photo,2016-12-26 22:07:00,183,11,0,175,6,2,0,0,0,,,,,205,medium,22,0
440,photo,2016-12-26 08:50:00,353,8,2,342,9,1,1,0,0,,,,,375,high,8,0
441,photo,2016-12-26 05:17:00,144,14,1,142,2,0,0,0,0,,,,,175,medium,5,0
442,photo,2016-12-26 04:28:00,905,10,5,876,21,8,0,0,0,,,,,940,high,4,0
443,video,2016-12-25 06:17:00,151,19,2,129,18,2,1,1,0,,,,,195,medium,6,6
444,photo,2016-12-25 00:26:00,276,4,0,264,8,3,1,0,0,,,,,284,high,0,6
445,photo,2016-12-24 07:59:00,227,3,4,218,8,1,0,0,0,,,,,245,medium,7,5
446,video,2016-12-24 00:15:00,340,1201,47,276,55,1,6,1,1,,,,,2883,high,0,5
447,photo,2016-12-23 23:17:00,478,12,0,463,11,4,0,0,0,,,,,502,high,23,4
448,photo,2016-12-23 09:10:00,189,22,2,185,3,1,0,0,0,,,,,239,medium,9,4
449,photo,2016-12-22 23:15:00,211,7,0,207,4,0,0,0,0,,,,,225,medium,23,3
450,photo,2016-12-22 02:06:00,296,2,0,293,3,0,0,0,0,,,,,300,high,2,3
451,video,2016-12-22 01:07:00,113,15,1,100,9,1,1,2,0,,,,,146,medium,1,3
452,photo,2016-12-21 23:08:00,113,2,0,109,4,0,0,0,0,,,,,117,medium,23,2
453,video,2016-12-21 22:53:00,133,19,2,115,13,4,1,0,0,,,,,177,medium,22,2
454,photo,2016-12-21 22:27:00,223,3,0,213,5,5,0,0,0,,,,,229,medium,22,2
455,photo,2016-12-21 10:13:00,322,8,1,311,8,3,0,0,0,,,,,341,high,10,2
456,photo,2016-12-21 05:59:00,235,3,0,230,4,0,1,0,0,,,,,241,medium,5,2
457,photo,2016-12-21 05:45:00,163,1,0,160,3,0,0,0,0,,,,,165,medium,5,2
458,photo,2016-12-21 05:36:00,373,4,3,367,5,1,0,0,0,,,,,390,high,5,2
459,video,2016-12-21 04:24:00,249,147,8,193,50,2,4,0,0,,,,,567,high,4,2
460,photo,2016-12-21 03:42:00,129,2,0,123,5,1,0,0,0,,,,,133,medium,3,2
461,photo,2016-12-21 00:58:00,245,7,0,234,6,4,0,1,0,,,,,259,high,0,2
462,photo,2016-12-21 00:10:00,272,9,0,264,6,2,0,0,0,,,,,290,high,0,2
463,video,2016-12-20 23:43:00,239,127,7,189,47,0,3,0,0,,,,,514,high,23,1
464,photo,2016-12-20 08:47:00,135,9,1,131,3,1,0,0,0,,,,,156,medium,8,1
465,photo,2016-12-20 08:20:00,333,44,0,325,6,2,0,0,0,,,,,421,high,8,1
466,photo,2016-12-20 03:45:00,96,3,0,94,2,0,0,0,0,,,,,102,medium,3,1
467,photo,2016-12-20 03:25:00,210,7,0,203,7,0,0,0,0,,,,,224,medium,3,1
468,video,2016-12-20 01:42:00,154,72,6,124,24,3,2,1,0,,,,,316,high,1,1
469,photo,2016-12-20 00:57:00,192,8,0,189,3,0,0,0,0,,,,,208,medium,0,1
470,photo,2016-12-19 20:32:00,152,2,0,151,1,0,0,0,0,,,,,156,medium,20,0
471,photo,2016-12-19 08:33:00,222,3,0,216,6,0,0,0,0,,,,,228,medium,8,0
472,photo,2016-12-19 07:09:00,227,1,0,223,2,2,0,0,0,,,,,229,medium,7,0
473,photo,2016-12-18 21:12:00,542,21,1,521,11,9,1,0,0,,,,,587,high,21,6
474,video,2016-12-18 01:44:00,279,274,15,233,42,4,0,0,0,,,,,872,high,1,6
475,photo,2016-12-18 01:19:00,263,8,0,258,3,0,1,1,0,,,,,279,high,1,6
476,video,2016-12-15 02:19:00,358,5498,94,294,57,1,5,1,0,,,,,11636,high,2,3
477,video,2016-12-15 00:00:00,65,4,1,65,0,0,0,0,0,,,,,76,medium,0,3
478,photo,2016-12-12 10:43:00,190,11,1,182,5,3,0,0,0,,,,,215,medium,10,0
479,photo,2016-12-11 11:14:00,320,4,1,309,10,1,0,0,0,,,,,331,high,11,6
480,photo,2016-12-10 02:19:00,266,8,0,254,9,3,0,0,0,,,,,282,high,2,5
481,video,2016-12-09 21:48:00,452,19013,161,353,92,2,3,2,0,,,,,38961,high,21,4
482,status,2016-12-09 10:44:00,123,23,0,114,0,0,3,6,0,,,,,169,medium,10,4
483,video,2016-12-09 09:29:00,543,4661,178,397,136,2,6,1,1,,,,,10399,high,9,4
484,photo,2016-12-08 23:57:00,278,8,0,267,9,2,0,0,0,,,,,294,high,23,3
485,video,2016-12-08 21:11:00,445,432,27,315,124,2,3,0,1,,,,,1390,high,21,3
486,photo,2016-12-08 06:58:00,196,7,8,190,2,4,0,0,0,,,,,234,medium,6,3
487,video,2016-12-08 04:21:00,607,383,52,446,159,1,0,0,1,,,,,1529,high,4,3
488,photo,2016-12-08 03:22:00,180,4,0,166,12,2,0,0,0,,,,,188,medium,3,3
489,photo,2016-12-08 02:38:00,236,8,0,228,8,0,0,0,0,,,,,252,high,2,3
490,status,2016-12-07 09:30:00,93,2,1,90,3,0,0,0,0,,,,,100,medium,9,2
491,video,2016-12-07 05:01:00,48,6,0,47,1,0,0,0,0,,,,,60,medium,5,2
492,video,2016-12-07 04:39:00,245,169,37,205,33,5,2,0,0,,,,,694,high,4,2
493,status,2016-12-05 00:56:00,225,12,29,222,2,1,0,0,0,,,,,336,high,0,0
494,photo,2016-12-04 09:58:00,133,4,2,128,5,0,0,0,0,,,,,147,medium,9,6
495,photo,2016-12-04 09:58:00,170,11,2,159,11,0,0,0,0,,,,,198,medium,9,6
496,photo,2016-12-02 01:12:00,304,13,0,294,9,1,0,0,0,,,,,330,high,1,4
497,photo,2016-12-02 01:10:00,150,5,0,148,1,1,0,0,0,,,,,160,medium,1,4
498,photo,2016-12-01 12:35:00,387,8,0,375,9,3,0,0,0,,,,,403,high,12,3
499,video,2016-11-30 08:46:00,564,20990,154,473,82,3,3,3,0,,,,,43006,high,8,2
500,photo,2016-11-27 06:06:00,261,36,1,256,5,0,0,0,0,,,,,336,high,6,6
501,photo,2016-11-26 04:51:00,477,12,0,468,6,3,0,0,0,,,,,501,high,4,5
502,photo,2016-11-22 00:03:00,154,19,7,153,1,0,0,0,0,,,,,213,medium,0,1
503,photo,2016-11-20 07:05:00,130,13,2,124,3,2,1,0,0,,,,,162,medium,7,6
504,photo,2016-11-17 20:56:00,307,0,0,294,12,0,1,0,0,,,,,307,high,20,3
505,photo,2016-11-15 04:07:00,113,12,5,111,2,0,0,0,0,,,,,152,medium,4,1
506,photo,2016-11-13 23:43:00,77,4,2,77,0,0,0,0,0,,,,,91,medium,23,6
507,video,2016-11-13 01:35:00,38,4,0,37,0,0,1,0,0,,,,,46,medium,1,6
508,photo,2016-11-12 01:15:00,209,9,0,206,2,0,1,0,0,,,,,227,medium,1,5
509,photo,2016-11-07 00:51:00,99,0,3,98,1,0,0,0,0,,,,,108,medium,0,0
510,video,2016-11-07 00:35:00,119,8,2,113,5,1,0,0,0,,,,,141,medium,0,0
511,photo,2016-10-29 23:56:00,182,2,21,180,2,0,0,0,0,,,,,249,high,23,5
512,photo,2016-10-27 20:26:00,155,1,4,148,4,0,0,3,0,,,,,169,medium,20,3
513,video,2016-10-27 20:14:00,86,0,0,76,4,0,0,6,0,,,,,86,medium,20,3
514,video,2016-10-27 20:12:00,124,0,0,114,4,0,0,6,0,,,,,124,medium,20,3
515,video,2016-10-26 10:48:00,221,1,0,211,0,8,0,2,0,,,,,223,medium,10,2
516,photo,2016-10-26 00:00:00,52,0,0,52,0,0,0,0,0,,,,,52,medium,0,2
517,video,2016-10-25 23:51:00,38,7,1,38,0,0,0,0,0,,,,,55,medium,23,1
518,photo,2016-10-25 23:50:00,2,0,37,2,0,0,0,0,0,,,,,113,medium,23,1
519,photo,2016-10-25 11:23:00,347,0,1,335,12,0,0,0,0,,,,,350,high,11,1
520,photo,2016-10-25 09:55:00,99,0,30,97,2,0,0,0,0,,,,,189,medium,9,1
521,photo,2016-10-25 04:56:00,210,0,6,202,4,0,0,4,0,,,,,228,medium,4,1
522,photo,2016-10-25 02:51:00,178,0,0,171,7,0,0,0,0,,,,,178,medium,2,1
523,photo,2016-10-25 01:23:00,149,0,1,143,5,1,0,0,0,,,,,152,medium,1,1
524,photo,2016-10-23 20:41:00,77,0,1,73,0,0,0,4,0,,,,,80,medium,20,6
525,link,2016-10-23 20:39:00,169,0,57,166,2,0,1,0,0,,,,,340,high,20,6
526,link,2016-10-23 09:51:00,237,0,0,229,2,6,0,0,0,,,,,237,medium,9,6
527,photo,2016-10-23 09:36:00,86,0,3,85,1,0,0,0,0,,,,,95,medium,9,6
528,photo,2016-10-23 09:32:00,120,0,2,119,1,0,0,0,0,,,,,126,medium,9,6
529,photo,2016-10-23 09:30:00,234,0,0,224,6,0,0,4,0,,,,,234,medium,9,6
530,photo,2016-10-23 04:23:00,280,0,1,277,3,0,0,0,0,,,,,283,high,4,6
531,photo,2016-10-22 04:29:00,319,5,0,308,5,0,0,6,0,,,,,329,high,4,5
532,video,2016-10-22 02:12:00,171,0,0,162,3,0,0,6,0,,,,,171,medium,2,5
533,photo,2016-10-22 01:34:00,251,5,0,249,0,0,0,2,0,,,,,261,high,1,5
534,video,2016-10-21 10:59:00,135,0,0,128,4,1,0,2,0,,,,,135,medium,10,4
535,photo,2016-10-20 10:10:00,1,0,37,1,0,0,0,0,0,,,,,112,medium,10,3
536,photo,2016-10-20 10:07:00,1,0,1,1,0,0,0,0,0,,,,,4,low,10,3
537,photo,2016-10-20 08:26:00,264,2,0,261,3,0,0,0,0,,,,,268,high,8,3
538,photo,2016-10-20 05:10:00,218,2,5,214,0,0,0,4,0,,,,,237,medium,5,3
539,photo,2016-10-20 02:07:00,52,0,4,52,0,0,0,0,0,,,,,64,medium,2,3
540,video,2016-10-20 01:15:00,41,0,3,39,1,0,0,1,0,,,,,50,medium,1,3
541,photo,2016-10-20 00:56:00,67,0,1,66,1,0,0,0,0,,,,,70,medium,0,3
542,photo,2016-10-19 22:23:00,266,9,1,237,1,0,0,28,0,,,,,287,high,22,2
543,photo,2016-10-19 20:12:00,165,0,0,156,5,0,0,4,0,,,,,165,medium,20,2
544,video,2016-10-19 12:54:00,70,0,0,66,0,0,0,4,0,,,,,70,medium,12,2
545,photo,2016-10-19 06:03:00,247,1,0,239,8,0,0,0,0,,,,,249,high,6,2
546,photo,2016-10-19 05:48:00,379,0,0,373,3,0,0,3,0,,,,,379,high,5,2
547,photo,2016-10-19 00:28:00,305,1,0,284,8,0,0,13,0,,,,,307,high,0,2
548,photo,2016-10-18 23:49:00,26,0,0,23,0,3,0,0,0,,,,,26,low,23,1
549,photo,2016-10-18 23:48:00,28,0,0,27,1,0,0,0,0,,,,,28,low,23,1
550,photo,2016-10-18 22:51:00,37,0,0,35,2,0,0,0,0,,,,,37,medium,22,1
551,photo,2016-10-18 22:12:00,46,0,0,46,0,0,0,0,0,,,,,46,medium,22,1
552,photo,2016-10-18 08:42:00,164,2,13,150,8,0,1,5,0,,,,,207,medium,8,1
553,photo,2016-10-18 05:50:00,282,0,0,278,4,0,0,0,0,,,,,282,high,5,1
554,status,2016-10-18 00:10:00,61,5,0,54,0,0,0,7,0,,,,,71,medium,0,1
555,photo,2016-10-18 00:07:00,68,3,0,68,0,0,0,0,0,,,,,74,medium,0,1
556,photo,2016-10-17 20:12:00,73,1,17,66,4,0,0,3,0,,,,,126,medium,20,0
557,photo,2016-10-17 20:08:00,641,0,0,628,11,2,0,0,0,,,,,641,high,20,0
558,photo,2016-10-17 10:10:00,122,0,0,115,7,0,0,0,0,,,,,122,medium,10,0
559,photo,2016-10-17 02:31:00,654,1,50,617,32,0,0,5,0,,,,,806,high,2,0
560,photo,2016-10-16 23:29:00,245,2,0,239,3,0,0,3,0,,,,,249,high,23,6
561,photo,2016-10-16 21:45:00,173,0,0,173,0,0,0,0,0,,,,,173,medium,21,6
562,photo,2016-10-16 19:31:00,64,0,1,64,0,0,0,0,0,,,,,67,medium,19,6
563,photo,2016-10-16 12:17:00,495,9,227,443,42,0,0,10,0,,,,,1194,high,12,6
564,photo,2016-10-16 05:13:00,144,0,0,137,2,0,0,5,0,,,,,144,medium,5,6
565,photo,2016-10-16 00:48:00,476,3,212,452,16,0,0,8,0,,,,,1118,high,0,6
566,photo,2016-10-15 21:21:00,4,0,41,4,0,0,0,0,0,,,,,127,medium,21,5
567,photo,2016-10-15 12:21:00,48,0,1,43,1,0,0,4,0,,,,,51,medium,12,5
568,status,2016-10-15 10:03:00,77,1,38,76,1,0,0,0,0,,,,,193,medium,10,5
569,photo,2016-10-14 21:42:00,199,0,5,179,1,0,0,19,0,,,,,214,medium,21,4
570,status,2016-10-14 11:26:00,43,0,1,42,1,0,0,0,0,,,,,46,medium,11,4
571,photo,2016-10-14 10:16:00,30,0,0,30,0,0,0,0,0,,,,,30,low,10,4
572,photo,2016-10-14 04:56:00,190,1,0,168,5,0,0,17,0,,,,,192,medium,4,4
573,photo,2016-10-14 01:39:00,96,0,5,90,0,0,0,6,0,,,,,111,medium,1,4
